epoch,train_loss,val_loss,val_auc_macro,lr,time_sec,sens_melanoma,spec_melanoma,sens_basal_cell_carcinoma,spec_basal_cell_carcinoma
0,1.4374184599254123,1.3983208566573264,0.6826903557257618,0.001,10.6,0.03619909502262444,0.9805194805194806,0.16,0.9399563318777293
1,1.2703948706733674,1.1324342997475902,0.7718541893027779,0.0005000499999999999,9.6,0.16289592760180996,0.9376623376623376,0.6933333333333334,0.8307860262008734
2,1.0370734483578952,1.0376346567805432,0.7875598418538582,0.001,9.6,0.34841628959276016,0.8311688311688312,0.5066666666666667,0.9017467248908297
3,1.0048527432224466,1.0876848070340008,0.7855704987809553,0.0005000499999999999,9.6,0.3076923076923077,0.8844155844155844,0.64,0.8722707423580786
4,0.9539288811702066,1.1479199593651788,0.7872705022596298,0.001,9.6,0.4479638009049774,0.7896103896103897,0.36,0.9355895196506551
